Arne,708
Max,691
Samu,688
Antonio,684
Antinpoika,683
Simeon,683
Victor,681
Miro,680
Christopher,675
Konstantin,674
Tommi,672
Benjam,667
Wiljami,656
Anselm,655
Teodor,655
Mats,654
Riku,650
Tomas,647
Aku,646
Roope,645
Ferdinand,642
Isak,639
Olav,638
Adam,636
Walter,634
Taavi,626
Per,624
Börje,618
André,617
Mauritz,617
Veli-Matti,615
Nuutti,614
Miikael,613
Kim,610
Konsta,605
Jarno,601
Arimo,599
Tuukka,598
Erland,597
Lucas,597
Iiro,596
Alfons,595
Immanuel,595
Valtter,595
Ylermi,595
Ole,594
Tomi,591
Ivar,583
Artur,582
Jonas,582
Klaus,582
Benjami,577
Evald,562
Perttu,557
Matinpoika,554
Noel,553
Otava,549
Teppo,547
Juhanpoika,546
Manuel,544
Maximilian,544
Jarl,536
Nicolas,533
Jimi,529
Adrian,528
Jakob,524
Runar,522
Aatto,520
Anthony,520
Aksel,518
Herbert,516
Bengt,512
Elmer,512
Stig,504
Sylvester,500
Reinhold,492
Tatu,492
Micael,490
Nestor,490
Rolf,490
Eugen,483
Nicholas,481
Kurt,478
Kosti,477
Lenni,477
Esaias,473
Jeremia,473
Ove,473
Saku,471
Sameli,469
Elliot,468
Justus,468
Terho,468
Nooa,467
Mikonpoika,466
Veli-Pekka,465
Elia,463
Uuno,463
Iikka,462
Björn,461
Petrus,458
Aatami,457
Urpo,453
Arnold,452
Bo,452
Simon,452
Salomo,451
Bertil,448
Miko,446
Vincent,446
Ingemar,444
Werner,442
Fabian,440
Dan,438
Lukas,438
Roland,435
Raineri,433
Hassan,431
Marius,430
Valo,426
Aadolf,423
Dimitri,423
Jesperi,422
Heino,420
Luka,414
Sampo,414
Jyri,413
Villiam,412
Ben,410
Casimir,410
Gösta,410
Robin,410
Hilding,409
Mainio,409
Helmeri,406
Ilmo,406
Tom,406
Abdi,405
Torvald,404
Tenho,400
Casper,397
Hemminki,396
Kaspian,396
Timonpoika,396
Hemming,395
Jan-Erik,395
Tuure,395
Elmo,394
Bror,393
Alf,387
Eemi,387
Taito,386
Zacharias,386
Filip,385
Jörgen,383
Auvo,379
Manu,378
Sigurd,375
Jukanpoika,371
Augusti,370
Theodor,365
Joachim,363
Wiljam,360
Ernst,356
Heikinpoika,354
Julian,353
Ludvig,353
